,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.10518884863570505,0.1799648312340232,0.19219676376674288,0.253356309261119
vocab_coverage,0.12130723287609738,0.21408958060750063,0.2030311395644318,0.2695886731679268
ave_readability,0.039034363922590534,0.043869971161517994,0.05465488437901035,0.0535364437220271
ave_readability2,0.03955207194008652,0.04404586692490194,0.04844197297797986,0.04812707964453465
length,1243.833,1405.247,2716.919,2221.766
min,0.569,0.6967741935483871,0.4984345169912181,0.6006060606060606
max,0.0,0.0,0.002520045819014891,0.004502164502164497
mean,0.03903436392259053,0.043869971161517994,0.0546548843790104,0.05353644372202712
std,0.0854851740178641,0.1043243705958571,0.09763459449001201,0.10697981225064475
q1,0.053300000000000014,0.05631720430107527,0.0744749904543719,0.06987012987012986
median,0.004699999999999992,0.0029233870967741893,0.015578465063001133,0.013246753246753236
q3,0.000549999999999999,0.00038642473118279434,0.003990072546773574,0.007121212121212113
FRE,25.87793,32.89244,70.24143000000001,90.07209
SMOGI,3.5262,6.29,4.72,6.3775
FKGL,4.575,5.5506,13.150899999999998,16.7916
CLI,7.205679999999999,9.5999,23.236960000000003,27.87236
ARI,8.7275,11.171700000000001,29.856200000000005,32.94070000000001
DCRS,2.10432,2.1217799999999998,6.810020000000001,7.616549999999999
LWF,5.570793091579417,6.203120692147922,6.864466353796311,8.293534008477705
GFI,3.65186,4.145519999999999,8.84427,10.451319999999999
DW,19.856,23.558,18.974,22.322
TS,4.398,4.517,8.36,9.309
FH,19.190160000000002,24.152260000000002,53.57878,68.71491
SP,19.59676,24.477330000000002,48.873239999999996,61.16515999999999
GP,12.504700000000001,16.01782,39.45038,45.89399
CF,1.4206999999999999,1.9212,2.5753000000000004,3.3867
NERF,2.8949988845152066,4.782030113744171,8.121618196012546,9.484865945501904
