,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.01923120945428086,0.04920008362699844,0.07569437259764249,0.11922077660083794
vocab_coverage,0.02494080641447869,0.06593855626637725,0.07904970676444313,0.1238278645974692
ave_readability,0.0032237582061507794,0.003968844127423911,0.01048967422919111,0.010445088558398142
ave_readability2,0.0028909912775831144,0.0036385246989858342,0.008990165028352117,0.008799309312198677
length,6412160.559,6745870.413,14928164.469,10829294.996
min,0.61772,0.8086648745519713,0.5528369606720123,0.723030303030303
max,0.0,0.0,0.004312078401425479,0.005067821067821067
mean,0.0032237582061507776,0.003968844127423908,0.010489674229191117,0.01044508855839814
std,0.013412679246462911,0.019694614548367913,0.019178918045019717,0.022893259120098763
q1,0.008024444444444452,0.008196684587813627,0.02637807051037292,0.023167388167388177
median,0.0008299999999999991,0.0004312275985663082,0.009504900089092527,0.006735930735930733
q3,7.583333333333305e-05,4.6202956989246985e-05,0.00454849179075983,0.00597294372294372
FRE,1949.5437656999998,2549.258573,23922.3138569,33401.5535851
SMOGI,29.754080000000002,65.1583,46.746199999999995,66.98777
FKGL,76.41561999999999,69.27954000000001,1297.3314500000001,1617.1983799999998
CLI,153.5217744,215.7090098,24501.91009279999,25845.126649999995
ARI,228.46711,255.77185,27351.4509,28523.55629
DCRS,10.2112022,10.136417600000001,210.4102708,222.19359490000002
LWF,76.48972497433718,84.08694352595633,130.51850888803216,168.6684158821718
GFI,57.966722399999995,36.70289,1042.5833355,1209.5813486000002
DW,1021.832,1201.86,748.248,893.82
TS,74.364,43.513,669.174,741.615
FH,1115.6483747999998,1346.6917833999998,15294.495748799998,20607.706939300002
SP,1165.2845196,1363.4251758999997,14499.245013200003,19421.7885778
GP,465.576981,595.5166125999999,69374.1271542,73143.4137341
CF,5.57963,9.12344,37.68543000000001,64.18081000000001
NERF,15.988437054056986,34.870741181402344,372.38511123930374,422.4387407207907
