,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34492325629408344,0.031927929940396484,0.20332955726920726,0.16923953177860865
vocab_coverage,0.4138761537795672,0.06800376101624171,0.21262906643060855,0.1797129807421915
ave_readability,0.3368881888341212,0.14506649734754315,0.23854921515025818,0.15998533272094956
ave_readability2,0.22116595628411143,0.1145377879321808,0.23262947743202037,0.1793058007496269
length,0.20331662964776673,0.056111852808006554,-0.08746468362910145,-0.06708534951839842
min,0.20322299781888456,0.10666542282061989,0.23188184485481692,0.18508306682900302
max,,,,
mean,0.3369197805045026,0.14504643351644225,0.23855718005998344,0.16007426874252828
std,0.3065574941034134,0.15204799501153363,0.20985693625527632,0.1466392440918441
q1,0.28843540888926944,0.11302068507465421,0.1996135238685599,0.12467159760638415
median,0.0411559627577507,-0.012796453755033271,-0.02795259605446239,-0.03202420503805492
q3,,,,
FRE,0.4263204037423694,0.06606834824555957,0.08945812339788546,-0.0018163514599045542
SMOGI,0.2745559648838505,0.0719778733300166,0.18187418052034926,0.11347127577635623
FKGL,0.3860705819541602,0.0681144868945126,0.14432369649887022,0.04022267980275469
CLI,0.47374020159782043,0.05842559715104642,0.11962344444203744,0.03077659060429235
ARI,0.3543345830642611,0.02989232123401479,0.0640864271146018,-0.0019286953208569205
DCRS,0.32068443730248375,0.06385699616421191,0.027795368180458472,-0.007505864765803373
LWF,0.29767466008309373,0.08503678363979279,0.19399525020051211,0.06910927354213668
GFI,0.3465328274040892,0.08937067256802553,0.1735736238081729,0.08579336785688232
DW,0.2629023949241971,0.11901915383436493,0.1780549381313008,0.14855749586709616
TS,0.27388156630115695,0.05265711041633851,0.09526289080750013,0.036082547305991065
FH,0.41311665711793893,0.0642251298613635,0.10190967744050818,0.00682169530903334
SP,0.4252145247472004,0.07316043238436509,0.14849309398200491,0.048697636705107676
GP,0.44617708613284085,0.046709179479978755,0.17110215091342862,0.07331473718615435
CF,0.4466861193396672,0.0929726822441577,0.18919015736321107,0.05806946097213534
NERF,0.24555492029158502,-0.00926569085012412,0.05786190835770596,0.02782643739096634
