,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.10185658262541611,0.16584300870579277,0.2711145712750384,0.302626599803978
vocab_coverage,0.118663481842824,0.19912542435224823,0.2817212562444892,0.3102152169484664
ave_readability,0.03745616328573086,0.041176404593612125,0.05190664935413807,0.05486481214779111
ave_readability2,0.03807432522229074,0.04203732214719758,0.044648481366424735,0.04758659356695978
length,1276.129,1466.969,4337.944,3895.539
min,0.5672,0.6954301075268816,0.5590689503732983,0.6302425106990015
max,0.0,0.0,0.0018445322793148886,0.004184498335710887
mean,0.037456163285730835,0.04117640459361205,0.05190664935413808,0.05486481214779111
std,0.08254094395940272,0.09926191417493842,0.10023434517673405,0.11027514394439417
q1,0.05135000000000001,0.05426747311827956,0.0733640755379886,0.07470280551592962
median,0.004566666666666658,0.002856182795698921,0.017039964866051808,0.021017593913456954
q3,0.000549999999999999,0.00038642473118279434,0.005226174791392179,0.009320019020446975
FRE,25.16054,31.160550000000004,114.25892000000002,141.33451000000002
SMOGI,3.313,6.1484,5.7764,6.904699999999999
FKGL,4.362799999999999,5.147,23.1735,25.947200000000006
CLI,7.001,9.265039999999999,28.85434,65.62555
ARI,8.4208,10.364799999999999,41.103199999999994,70.0085
DCRS,2.06011,2.0498499999999997,7.40374,8.929740000000002
LWF,4.858483572898549,5.358696627065745,7.68353250108503,9.389300461295953
GFI,3.5041499999999997,3.95489,14.65832,13.96348
DW,21.168,25.9,23.536,25.54
TS,4.221,4.208,15.298,15.57
FH,18.584090000000003,22.734090000000002,89.539,107.50074
SP,18.875400000000003,22.944209999999998,81.84043,98.56893000000001
GP,12.162709999999999,15.26731,51.5162,110.45095
CF,1.3781999999999999,1.8360999999999998,3.7254,5.2139
NERF,2.9508915586183626,5.081429560614864,12.557971702682877,12.421186499652167
