,0
QuestionId,76387545.567
AnswerId,76388735.565
vocab_ratios,0.41822041157840895
vocab_coverage,0.4346568710069755
ave_readability,4.916101850390778
ave_readability2,4.90799805807717
length,4939.814
min,4.192962434617213
max,4.995815501664289
mean,4.9161018503907785
std,0.15537852397454704
q1,4.916619115549215
median,4.979362815026153
q3,4.990679980979553
FRE,14.362020000000001
SMOGI,6.0028999999999995
FKGL,18.6309
CLI,57.537330000000004
ARI,72.40679999999999
DCRS,7.41083
LWF,8.590198604997234
GFI,14.5332
DW,13.704
TS,16.387
FH,61.38453
SP,-2.8933099999999996
GP,-69.99710999999999
CF,5.2006000000000006
NERF,2.409774298564781
