,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.10518884863570505,0.1799648312340232,0.209629863294085,0.21301263322698794
vocab_coverage,0.12130723287609738,0.21408958060750063,0.22407945266555715,0.22918409325224798
ave_readability,0.03903436392259055,0.04386997116151798,0.0491245264867817,0.04929582852521589
ave_readability2,0.039552071940086475,0.0440458669249019,0.045638753006431484,0.046138403005337204
length,1243.833,1405.247,3510.847,3377.184
min,0.569,0.6967741935483871,0.5887191539365453,0.5944116489571035
max,0.0,0.0,0.010967489228358772,0.011019283746556452
mean,0.03903436392259053,0.043869971161517994,0.0491245264867817,0.04929582852521588
std,0.0854851740178641,0.1043243705958571,0.10827874701398071,0.10830204281117316
q1,0.053300000000000014,0.05631720430107527,0.06153544849197024,0.06251475796930343
median,0.004699999999999992,0.0029233870967741893,0.024167645906776315,0.024990161353797693
q3,0.000549999999999999,0.00038642473118279434,0.01263219741480609,0.01284927194018101
FRE,25.87793,32.89244,251.9464,253.856
SMOGI,3.5262,6.29,5.4139,5.5432999999999995
FKGL,4.575,5.5506,44.8639,45.411699999999996
CLI,7.205679999999999,9.5999,280.86897000000005,281.17054
ARI,8.7275,11.171700000000001,276.3886,274.968
DCRS,2.10432,2.1217799999999998,7.54419,7.54051
LWF,5.570793091579417,6.203120692147922,10.020682400373872,10.125316703570673
GFI,3.65186,4.145519999999999,19.537110000000002,19.96491
DW,19.856,23.558,19.517,19.859
TS,4.398,4.517,33.867,34.355
FH,19.190160000000002,24.152260000000002,190.17,191.87119
SP,19.59676,24.477330000000002,193.62630000000001,195.21892
GP,12.504700000000001,16.01782,483.08207,483.93156999999997
CF,1.4206999999999999,1.9212,12.715599999999998,12.7404
NERF,2.8949988845152066,4.782030113744171,38.08108210022017,38.122849205215914
