,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34543628003000765,0.032326176606219996,0.25898003792990815,0.2567336358500707
vocab_coverage,0.41887899241028703,0.07135301624166532,0.28328940348403375,0.27339782342517505
ave_readability,0.337208878208525,0.14491976070131815,0.3527408527244589,0.3575745524792716
ave_readability2,0.21956245658513107,0.11459220897321729,0.3327331840543723,0.3324831326868047
length,0.20331662964776673,0.056111852808006554,0.11908321403277061,0.11087068979651052
min,0.20307709654470923,0.10691918088844313,0.2817497857419964,0.28114526345151925
max,,,,
mean,0.3372707730903035,0.14517440646422733,0.3522002621657145,0.3570306774588718
std,0.30543621283748684,0.1514802399838029,0.2647826908158644,0.2718764204269611
q1,0.2849419062433839,0.10435940320922431,0.36996157983628253,0.3669788452774099
median,0.03599713465958862,-0.013828764111056139,-0.006442047739275248,-0.0074299276209399134
q3,,,,
FRE,0.42753735788760905,0.07111870609865872,0.15663786108432587,0.14052696585309465
SMOGI,0.2650309906890334,0.06780222024833282,0.24887034609804778,0.2315886411053195
FKGL,0.38717821908219846,0.07177723681600512,0.1817667967873242,0.16762304382484836
CLI,0.47234194457037826,0.05839750542973789,0.20336249927375605,0.18878713024788615
ARI,0.35220688125458754,0.025870335412644142,0.12146109773231006,0.10381116363019557
DCRS,0.32478908740171236,0.0631761113651378,0.1414209455556904,0.14873125735773043
LWF,0.30135965094685147,0.07940047095622464,0.1805870380838405,0.17390594430880918
GFI,0.3477660214736181,0.08523394177503286,0.18224803890642904,0.17455584442625838
DW,0.26142344985080795,0.11832340374469467,0.33725812175293984,0.3278948092995338
TS,0.27896932618583836,0.04789518082271578,0.17991610238364808,0.17026350151777375
FH,0.4146209079598439,0.07030903092237745,0.15751796259860149,0.1415870986062784
SP,0.42417886122915494,0.07180807550945881,0.154901313070875,0.13644869288161987
GP,0.44354979855085125,0.044331334143020144,0.14594625048950188,0.12626457946979078
CF,0.4471954692668192,0.09386954175867059,0.210759867056032,0.1993478620044924
NERF,0.24811129485562874,-0.0032010577484386698,0.11778363677147394,0.10198198011962756
