,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.01923120945428086,0.04920008362699844,0.08940060877190606,0.0911433678662346
vocab_coverage,0.02494080641447869,0.06593855626637725,0.09417077282681886,0.09667395446967919
ave_readability,0.0032237582061507802,0.003968844127423905,0.008148648919511739,0.008172817801959796
ave_readability2,0.002890991277583111,0.003638524698985834,0.007091730449233127,0.007158712327149099
length,6412160.559,6745870.413,22049363.849,20933194.294
min,0.61772,0.8086648745519713,0.7547356051703877,0.7639512003148368
max,0.0,0.0,0.0037916177046611824,0.003809523809523809
mean,0.0032237582061507776,0.003968844127423908,0.008148648919511736,0.008172817801959793
std,0.013412679246462911,0.019694614548367913,0.022604595135485864,0.022541694658368073
q1,0.008024444444444452,0.008196684587813627,0.02017952735344041,0.020533582579037136
median,0.0008299999999999991,0.0004312275985663082,0.007406972189580887,0.007617735799553982
q3,7.583333333333305e-05,4.6202956989246985e-05,0.004273730251991121,0.004304407713498622
FRE,1949.5437656999998,2549.258573,4417529.3566476,4418822.1206396
SMOGI,29.754080000000002,65.1583,55.84601,57.707269999999994
FKGL,76.41561999999999,69.27954000000001,87939.37337000002,88116.26075000002
CLI,153.5217744,215.7090098,2008607.7140231004,2008750.9326711998
ARI,228.46711,255.77185,1707309.6269599998,1691082.4467200001
DCRS,10.2112022,10.136417600000001,182.4375699,183.53748869999998
LWF,76.48972497433718,84.08694352595633,288.3891345812459,293.17806620567166
GFI,57.966722399999995,36.70289,2655.4537600999997,2836.2129508999997
DW,1021.832,1201.86,725.939,745.565
TS,74.364,43.513,83580.119,83755.875
FH,1115.6483747999998,1346.6917833999998,2229409.4617182002,2230662.1592149
SP,1165.2845196,1363.4251758999997,2401368.7664643996,2402554.7920778
GP,465.576981,595.5166125999999,5647686.8897689,5648225.7652629
CF,5.57963,9.12344,14539.7553,14539.902280000004
NERF,15.988437054056986,34.870741181402344,9323.799558166807,9262.679177624412
