,abody,abody_elim,gpt,gpt_elim
QuestionId,1.0,1.0,1.0,1.0
AnswerId,1.0,1.0,1.0,1.0
vocab_ratios,0.34507167075991874,0.03123183480783321,0.37150637500839806,0.35338008264179555
vocab_coverage,0.414328533088654,0.06818781775954379,0.31253307212993586,0.29655854601856385
ave_readability,0.3358627151316471,0.14524596191217318,0.4495283216092191,0.42561418433449927
ave_readability2,0.21986371081775932,0.11411626128869075,0.4659156103106319,0.420878383487158
length,0.20331662964776673,0.056111852808006554,-0.05444758529087356,-0.013787077387594559
min,0.20322299781888456,0.10666542282061989,0.45776551587141906,0.42376394237891835
max,,,,
mean,0.33589907497807514,0.14524605486694284,0.4495369517610996,0.4255837683713716
std,0.3064443939757234,0.15193795605750574,0.45145538072027286,0.4261445892117931
q1,0.2632039464305018,0.08522671190608404,0.3557045218949483,0.3738233211657818
median,0.0472737590370219,-0.011675591444616133,-0.01767613898103679,0.05728367938870291
q3,,,,
FRE,0.4227804518706151,0.06854654549478764,0.33220879405039466,0.282210609503713
SMOGI,0.2745559648838505,0.0719778733300166,0.34077169837574794,0.2705956015534069
FKGL,0.383874427016929,0.06611174185783393,0.31635688958218916,0.26525753118512474
CLI,0.47317885785446057,0.05893689007466869,0.36424854846742505,0.30099389094813556
ARI,0.35444417602391154,0.029674275844258538,0.2619523466069601,0.2282237846994738
DCRS,0.3221225237527889,0.06335199932027592,0.10029961932404775,0.09142474213068787
LWF,0.30043190427389826,0.08523003716030537,0.31759098568160854,0.26554698260050874
GFI,0.346821189436018,0.08984716406590001,0.2541092865711633,0.198440345221578
DW,0.2623649857166233,0.11865496370294666,0.3667621662566458,0.3482631752523974
TS,0.2852983600314456,0.04520060228262305,0.2474878972865541,0.1873003658980544
FH,0.40966112842751395,0.06495005931607893,0.3251636498595614,0.2757686914521049
SP,0.4253785339567737,0.07317023458399322,0.3423156639794248,0.2880712305652576
GP,0.4461324467925549,0.04701173826078944,0.3295277159750601,0.276549380711374
CF,0.44689430074791964,0.09384103699781103,0.41461675838649087,0.34183578316549185
NERF,0.24541893615519295,-0.00913147669295934,0.21499991926537607,0.18256247718726984
