,abody,abody_elim,gpt,gpt_elim
QuestionId,0.0,0.0,0.0,0.0
AnswerId,0.0,0.0,0.0,0.0
vocab_ratios,0.018337569528319053,0.04418227211181292,0.05582904285458571,0.05936165350348587
vocab_coverage,0.024152223614605516,0.059231041773348765,0.06307564891529696,0.0670268029510405
ave_readability,0.0030761070407352015,0.003546683614085189,0.0065940525002048155,0.006953499681058652
ave_readability2,0.0027710614040652956,0.003379528768282978,0.002300537378376081,0.0026484508086492666
length,6513301.835,6940694.505,33369300.961,27458940.597
min,0.61456,0.8068189964157706,0.43768136900457943,0.5007051981097782
max,0.0,0.0,0.0002410219329959027,0.00023748939779474142
mean,0.0030761070407351893,0.003546683614085185,0.006594052500204809,0.006953499681058651
std,0.012562704955549989,0.018143152663355484,0.01396481069917659,0.015406189105458925
q1,0.008373055555555562,0.00804015456989248,0.025290431429260064,0.024056100811826003
median,0.0008077777777777769,0.00042226702508960573,0.004129910821884791,0.003735611292863199
q3,7.583333333333305e-05,4.6202956989246985e-05,0.002097192094480598,0.002114079728583546
FRE,1868.4335942000002,2320.9553353,4104387.494709701,4111249.2254830003
SMOGI,26.415239999999997,61.85378000000001,34.618790000000004,36.96286
FKGL,73.18932000000001,59.18826,81159.80615000002,81673.75159
CLI,145.9805387,200.2858873,445495.5822011,447098.741196
ARI,219.92665999999997,223.08426,415880.21064999996,417843.11053000006
DCRS,10.2064293,9.4360725,3219.5667753999996,3227.393652599999
LWF,56.808746358307964,56.4255585549628,135.15360932017433,112.10645435836244
GFI,56.13865749999999,31.2654219,1653.5737624,2132.6676772
DW,1063.903,1293.141,695.831,754.718
TS,73.696,38.077,8083.427,7899.569
FH,1070.3802044000001,1208.5059562,2069502.4135728998,2074431.0146917999
SP,1115.7039180000002,1229.2866849,2229457.4071176006,2234393.7231912003
GP,444.38662000000005,545.5799554000001,1248747.2457030998,1253528.7256118997
CF,5.3488999999999995,8.54011,13650.531439999999,13665.06356
NERF,15.28471641180302,35.71669351802086,1147.0767043015144,1229.2064203656428
