QuestionId,AnswerId,vocab_ratios,vocab_coverage,ave_readability,ave_readability2,length,min,max,mean,std,q1,median,q3,FRE,SMOGI,FKGL,CLI,ARI,DCRS,LWF,GFI,DW,TS,FH,SP,GP,CF,NERF
76378346,76378431,0.7692307692307693,0.7792207792207793,4.942592592592592,4.934444444444444,1463,4.0,5.0,4.942592592592593,0.12566148705091135,5.0,5.0,5.0,51.38,14.3,11.0,11.72,14.8,6.79,16.75,10.31,23,10th and 11th grade,90.64,86.71,39.76,3.4,2.434819206832005
76378408,76378435,0.7916666666666666,0.8403755868544601,4.929608938547486,4.942105263157895,1349,3.6666666666666665,5.0,4.929608938547487,0.2141743977349251,5.0,5.0,5.0,67.99,11.8,8.8,8.41,11.4,7.78,12.0,10.43,24,11th and 12th grade,102.34,99.64,45.17,2.4,3.713804691901135
76378340,76378439,0.8205128205128205,0.8212290502793296,4.898866213151926,4.91875,1173,3.4,5.0,4.898866213151927,0.33049620190055706,5.0,5.0,5.0,49.86,13.2,11.6,12.24,15.8,7.85,11.8,11.11,25,11th and 12th grade,89.11,86.27,38.35,3.4,2.254552161904763
76378344,76378496,0.7142857142857143,0.7676767676767676,4.920175438596491,4.927179487179487,1268,3.8666666666666663,5.0,4.920175438596491,0.146905601564428,4.866666666666666,5.0,5.0,63.49,10.2,8.4,10.55,13.7,8.61,6.571428571428571,8.05,26,8th and 9th grade,100.32,98.25,42.51,2.6,3.9591853703861624
76378323,76378505,0.63,0.6546762589928058,4.947619047619049,4.9259259259259265,1875,3.8,5.0,4.947619047619048,0.17642791643682207,5.0,5.0,5.0,62.27,8.8,8.9,14.73,18.5,9.25,10.6,7.84,34,8th and 9th grade,99.09,95.17,35.08,2.8,8.018759219897596
76378468,76378523,0.7959183673469388,0.8243243243243243,4.917213114754097,4.936752136752138,1774,3.733333333333333,5.0,4.917213114754097,0.2558151942291448,4.933333333333334,5.0,5.0,50.5,13.5,13.4,11.09,16.9,6.93,14.5,12.98,26,12th and 13th grade,87.26,83.31,38.62,3.3,1.781016118235483
76378419,76378558,0.6605504587155964,0.7168458781362007,4.867333333333332,4.899074074074075,2058,3.8666666666666663,5.0,4.867333333333334,0.30557704974905003,4.933333333333334,5.0,5.0,62.04,8.1,6.9,15.74,16.6,7.62,3.9230769230769234,4.75,36,7th and 8th grade,101.35,97.51,33.74,2.3,5.359067037018008
76383950,76384028,0.7738095238095238,0.7611940298507462,4.953267973856208,4.917948717948719,1808,3.4,5.0,4.953267973856209,0.14101714260363943,5.0,5.0,5.0,42.98,10.8,10.1,14.54,15.0,6.35,8.0,7.19,26,10th and 11th grade,87.21,80.4,36.03,3.8,2.384939319480914
76380624,76380646,0.6086956521739131,0.5045045045045045,4.9297619047619055,4.917460317460318,1671,4.466666666666667,5.0,4.9297619047619055,0.15271076658602858,5.0,5.0,5.0,-12.49,11.3,16.9,28.49,27.9,7.91,4.583333333333333,5.82,22,27th and 28th grade,48.99,42.55,11.99,6.2,5.320378677154046
76380600,76380785,0.75,0.8074866310160428,4.919646799116997,4.8763285024154595,1273,3.066666666666667,5.0,4.9196467991169985,0.2134985398939482,4.933333333333334,5.0,5.0,53.31,12.0,10.3,11.48,13.7,8.14,14.75,10.29,28,9th and 10th grade,92.58,92.18,40.33,3.1,4.525331806262248
